source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,b,l
3047657910776691200,110.1868763797995,0.0664903400048503,-9.284365630683817,0.05790723793227835,0.6814900382346265,0.09304857062497968,11.289115,0.38084126,,,NOT_AVAILABLE,7505.25,1.022,2.203862353275975,224.5348717005422
1978720883882051840,322.50133549045233,0.021180580683756983,48.870470970847784,0.021230418467589034,0.962562465702533,0.02477421370069782,11.756791,0.5159054,,,NOT_AVAILABLE,7505.295,,-1.7202976930442766,92.48516172608744
5596416745475771008,122.12353978608739,0.022061375014492627,-30.248284544449277,0.029645014158666036,0.11222797628520993,0.03476965423212414,15.71903,0.5138731,,,NOT_AVAILABLE,7505.295,,1.3722976009322627,248.2737097355099
2943893184526421760,97.48899739471439,0.018125503252056935,-16.890034301708813,0.02252597105794503,0.5697529479572959,0.027816874948474655,13.025561,0.5154066,,,NOT_AVAILABLE,7505.295,,-12.250443191424896,225.8060418220988
2073720750098597120,296.90246493810093,0.021256225179791144,40.25308813066855,0.025501152225566166,0.8925635608878792,0.02927122156347127,12.825672,0.51528835,,,NOT_AVAILABLE,7505.295,0.939,7.459430885348125,74.62590192013103
3364251220149679872,104.4930220308252,0.042482266167049,17.66758980391115,0.03980516479057428,0.10705301357513675,0.04254719350897529,15.615905,0.5158682,,,NOT_AVAILABLE,7505.295,,9.355663024608024,197.79094137436013
1819765273810931328,297.55179797284734,0.0490801019617019,15.571820162932216,0.04810701752230084,1.4387488906325114,0.07980330597973626,11.85442,0.5151291,,,NOT_AVAILABLE,7505.295,,-5.453261060266709,53.536222131537656
3048495841711869952,109.88031885178765,0.029232230221830018,-8.610528759571464,0.02950400217501295,0.9414797903237995,0.03973115819679386,12.413336,0.51581955,,,NOT_AVAILABLE,7505.295,,2.2516669538965495,223.79710717985165
4247843571970404608,301.2705610923949,0.053604765553127605,5.010844790258148,0.02760730532802566,0.12924608405508234,0.07041607866399588,16.237982,0.51392746,,,NOT_AVAILABLE,7505.295,,-13.89748048998731,46.10361803561104
184002897249785600,80.28616662666525,0.04276727975301289,36.47125746273899,0.03346651139711189,1.245662854487805,0.04232672162135423,12.494415,0.51559925,-25.344819369201694,6.3299712341007615,NOT_AVAILABLE,7505.295,0.3943,-0.210982994957155,170.88128097605767
2933058665669132928,102.04885911578349,0.04152620593272626,-20.1898013571472,0.05912138549641725,0.08414825973557684,0.08071157413332729,16.557114,0.51382446,,,NOT_AVAILABLE,7505.295,,-9.74082419663861,230.7209179822788
1925546680477944704,356.99084827452555,0.03789695854881056,43.76859301732864,0.02618398661797655,0.11062455143120156,0.04754881281477585,14.749891,0.51589775,,,NOT_AVAILABLE,7505.295,1.303,-17.624507489154542,110.97469672233179
943688706745092736,102.29949116619552,0.046790215078033943,37.12771987469169,0.04338249393284175,2.2587566567655055,0.05215971770389018,10.265539,0.38190842,,,NOT_AVAILABLE,7505.3335,0.8668,15.562768962667006,178.78449353089337
232313651473640704,61.351769241383565,0.055096903204425667,43.43486749804289,0.02106136488195394,1.8050821364602636,0.053593645066270554,10.892253,0.3910408,,,NOT_AVAILABLE,7505.3335,,-6.591780532201171,156.12163780295577
1978516821374763904,322.33126472336824,0.03754326042629605,47.926605384737876,0.0417047833435997,2.293154140759959,0.045722169255426895,10.361169,0.3847103,,,NOT_AVAILABLE,7505.3335,,-2.3289854723330614,91.75454434557453
6068709937960192384,203.21003150421063,0.04580846620431198,-53.35335191301859,0.040436408197929485,1.451890547035664,0.055060768872592175,11.327231,0.3915844,,,NOT_AVAILABLE,7505.3335,0.7383,9.016552222894836,309.1655583351944
253134239871016192,69.07723477956469,0.06421552002767818,44.83630444634963,0.05115288026695448,2.140702415139778,0.06566183422283887,9.74569,0.3906765,,,NOT_AVAILABLE,7505.3335,0.5183,-1.6856328133149914,159.06398868194321
1974234223599665280,325.8209690206452,0.021003177152330892,46.00723069011088,0.02125797675132079,1.2507344124990682,0.02514861907101397,10.988781,0.39250565,,,NOT_AVAILABLE,7505.3335,1.0028,-5.3494978917701745,92.23368767947365
6806604457774519296,311.09960796889374,0.049565671180595336,-23.63949169662082,0.02798759449071948,2.6744732858603935,0.05694667037968883,10.125162,0.38253117,,,NOT_AVAILABLE,7505.3335,0.6775,-34.653862183001,21.771798012068835
5311098563321072512,137.1260370911288,0.0258038094253476,-54.52098995655204,0.03086427458807562,2.0157735109110524,0.031921752473562014,11.164621,0.38218307,21.366755714105153,1.946967889953396,NOT_AVAILABLE,7505.3335,0.343,-4.616062608170979,274.16660802500195
81958391304126720,40.584683254857644,0.057694453897944524,16.95901606145328,0.04161507695476843,2.6924375837831276,0.05951511585339861,7.912915,0.3649497,,,NOT_AVAILABLE,7505.3335,1.0047,-38.35587357376399,157.5064757665596
5718321317621632768,119.74606546250196,0.018822018877590364,-16.547450383746863,0.017238052767867846,0.29579096239489866,0.02913832994372018,14.960131,0.48164368,,,NOT_AVAILABLE,7505.3335,0.9465,6.77362045202369,235.45892034626235
3359678763607532032,101.35018459919304,0.03655689152733868,19.258539387318287,0.030759120209675035,0.6718438836554355,0.03943108364077852,12.919471,0.4811163,,,NOT_AVAILABLE,7505.3335,1.136,7.369519493895245,195.02788974040863
6197216454658550784,225.8889667743497,0.2195356774794121,-39.71496074707881,0.058899589321800366,2.094808354493351,0.2362039331104483,9.818517,0.38341236,,,NOT_AVAILABLE,7505.3335,0.6685,16.41599366170592,328.8512117775668
6706988803078228352,270.347191941981,0.06853243301618682,-49.513770826948864,0.06518429872440118,1.56656561553322,0.07663730534533565,10.940903,0.38350105,,,NOT_AVAILABLE,7505.3335,0.764,-12.803957493406656,343.4741253086959
4627425806553360256,54.89528450348538,0.040281372984233774,-75.71980805180182,0.036066624057863,0.16047700990587907,0.04034249844550154,16.089472,0.48076057,,,NOT_AVAILABLE,7505.3335,0.9077,-37.224786810481724,290.960500649252
556955008005156352,87.95818504949119,0.035607335217726674,81.25041842315996,0.04438406308726791,1.5904810441033301,0.05154443893912407,10.986447,0.39199448,,,NOT_AVAILABLE,7505.3335,0.636,24.573695640568427,132.23406785325224
2101551652831984128,291.26553759741233,0.05146936367766377,41.05085946440575,0.06277151729813868,0.10877416481197842,0.06433387096613692,16.962252,0.3753338,,,NOT_AVAILABLE,7505.3335,0.816,11.615432998357578,73.3244787615317
4427787239779891072,236.0381019787,0.037494588593174706,4.681404493284259,0.027586908998454132,3.4559265415161633,0.049114091280623155,8.205813,0.36979055,,,NOT_AVAILABLE,7505.3335,0.8165,43.16099487489481,12.153652106917152
3038379578817177728,122.3687608751506,0.03179658259050339,-9.713123887922507,0.030584477941595047,2.0568602025787572,0.047443662643826746,9.83861,0.38164043,,,NOT_AVAILABLE,7505.3335,0.491,12.475841854153396,230.84133014139059
2101382366700306816,289.629100320403,0.024440327607730374,40.75370149430078,0.03342454368488248,2.2619086255885645,0.03187234831820594,10.520388,0.3820982,,,NOT_AVAILABLE,7505.3335,,12.60326238386407,72.50480926228698
233996660175484288,62.4443276920499,0.05674083870567045,46.59189151322353,0.025994244815756684,2.6877661615579513,0.06250785756061648,9.581675,0.38583946,,,NOT_AVAILABLE,7505.3335,0.9255,-3.7409588756152545,154.55447558573047
5597900983091152640,121.13940624888954,0.02307728630373546,-27.78710475923792,0.030116099612730186,1.524449816571096,0.03997028568397404,10.055811,0.3818493,,,NOT_AVAILABLE,7505.3335,1.0843,1.9707448703313823,245.7349677027249
1855941512774890752,309.7646770996153,0.05178713273362611,26.391481397607336,0.048302682485421015,0.84705802875622,0.06732807750106783,10.806035,0.38433456,,,NOT_AVAILABLE,7505.3335,,-9.09512449028864,68.93485377088308
5619541467862897536,111.76240569821866,0.021724450224795862,-22.112023924310865,0.027243250244924223,1.521792112044761,0.03424032799113765,10.997066,0.38346672,,,NOT_AVAILABLE,7505.3335,,-2.523892917095408,236.55855793560073
487599665656989568,51.70519233402556,0.025551811776322365,62.69928680392098,0.025186724430532166,2.200586849324002,0.032375456117194064,10.343993,0.38435555,,,NOT_AVAILABLE,7505.3335,0.847,5.006509160075302,139.71717132824804
260974788569430144,73.65452340136531,0.03674035521618529,52.805625577604545,0.027551768619034935,1.789742826755288,0.04115803130316352,11.211813,0.3814106,,,NOT_AVAILABLE,7505.3335,0.6445,5.7803252157187535,154.9624369796383
5917035779255503104,255.7482460167133,0.03464048610876682,-57.111799191266385,0.0300999518234844,2.8500502299141073,0.04299110700678888,9.957532,0.36978436,,,NOT_AVAILABLE,7505.3335,0.591,-9.361954628230471,332.26350990579107
3041928836715123456,114.73193585869393,0.029503164209126687,-8.57875449605788,0.023929757074719803,1.376449690685276,0.04348440141093194,10.666983,0.39086723,,,NOT_AVAILABLE,7505.3335,,6.49021408317338,226.0509435603378
3455309715145970432,88.94536338663538,0.05325038163268062,36.58433350479846,0.049536160455454524,3.014414282434951,0.05678824140225518,9.821048,0.37133884,,,NOT_AVAILABLE,7505.3335,0.591,5.734595329131376,174.49924634303196
3506252592823024640,200.6052485910665,0.06517376764221404,-20.706001756763964,0.10812151038957471,0.9874781859264725,0.11404713225569514,10.61015,0.37208652,,,NOT_AVAILABLE,7505.3335,1.127,41.58127217349312,312.6349863042052
5525251095870480000,131.2632193242901,0.020759111771627998,-41.216584218128354,0.027734074652091902,0.93743036853187,0.02807418356723762,9.7835455,0.38279915,,,NOT_AVAILABLE,7505.3335,,1.0316005634628969,261.49639156696475
3047540331745273856,110.5494103612504,0.06396337537156113,-9.934541074257455,0.07582324794412315,1.2530546399729134,0.10475884936460524,10.946398,0.38421822,,,NOT_AVAILABLE,7505.3335,,2.214329854700325,225.2773031571077
5309925173936525568,140.29514638934006,0.07518377575288791,-56.065704803653276,0.07930171704239147,1.8318811298132494,0.08485413547344599,10.327083,0.3816414,,,NOT_AVAILABLE,7505.3335,0.854,-4.376641148359354,276.53668544896954
5826966191906595328,232.93910327434193,0.03135823089039004,-63.06639244031041,0.028356161892892202,1.4038215030808034,0.036845082174121586,10.078211,0.38289356,,,NOT_AVAILABLE,7505.3335,,-5.62812063537114,319.97257660073444
3356321576651730560,97.17059454433785,0.045086721318831714,13.551778740102675,0.04381434523985557,2.7830918419363018,0.05560434043642433,10.013978,0.372612,,,NOT_AVAILABLE,7505.3335,0.69,1.208031296087067,198.30384861815787
5665060527690368256,145.77044571539108,0.041990726487836146,-21.324724312928833,0.058589075395300505,2.199590895525141,0.05493084584971031,10.436333,0.38405418,,,NOT_AVAILABLE,7505.3335,,23.493870018851826,254.86396191844003
883393546367134720,108.07844983158384,0.04180227146274669,26.88973735588265,0.03697591453080317,1.3700541081243094,0.043596448366995215,9.797098,0.36505318,,,NOT_AVAILABLE,7505.3335,,16.16666759762969,190.56254426600893
